,Frobenius Norm,Nuclear Norm,Infty Norm,Neg Infty Norm,Neg L1 Norm,L1 Norm,Neg L2 Norm,L2 Norm,eig 1,eig 2,eig 3,eig 4,eig 5,eig 6,eig 7,eig 8,eig 9,eig 10,Taxonomy
1810,0.04974686110823573,0.013346836599277406,0.1578620627550314,0.2557355785895586,0.25573557858955875,0.1578620627550314,0.07528625592740361,0.13156383495336132,0.08674465079508833,0.18875894048932687,0.1453007150842184,0.1453007150842184,0.13340027016263198,0.10195345879368774,0.10799736320991825,0.10386317553701706,0.10824721494591918,0.10483047085700728,Coronaviridae
1811,0.04992935153729933,0.013362630220286498,0.15670482090656052,0.2674137448973885,0.2674137448973886,0.15670482090656063,0.12205131770215269,0.13192125537257482,0.198946140636424,0.15879232071257296,0.09872954127675843,0.09872954127675843,0.102925013493034,0.0786622179191152,0.1280228224524811,0.12342646273573218,0.12342646273573218,0.12033324244809598,Coronaviridae
1812,0.04984894844858967,0.013411738477178636,0.15665729622668806,0.2673868312757201,0.26738683127572027,0.15665729622668817,0.13177149944491628,0.13181200720053754,0.1927033366205754,0.15380951815978558,0.10710553922427869,0.10710553922427869,0.09637369066215434,0.07365525637797331,0.1168008406111068,0.11232965186087453,0.11911997998740718,0.14406051258428526,Coronaviridae
1813,0.053483791774107614,0.008640048914646009,0.13178921095126872,0.3023851076207097,0.30238510762070997,0.131789210951269,0.003024530988120594,0.1507630039844421,0.035616748771322745,0.028428127208412677,0.05510256263354715,0.07051500992033068,0.09762714628767506,0.07461323147285465,0.08927348036496247,0.08585605135491864,0.09366897314947326,0.09036179592566962,Coronaviridae
1814,0.05048776095405144,0.005997824614049879,0.0979189600553046,0.17443538373770925,0.1744353837377094,0.09791896005530476,0.03684162736992723,0.1441056909254419,0.08121029046988866,0.06481940513248029,0.055525630168604685,0.055525630168604685,0.07506180290912773,0.058570693729893375,0.06573237484833887,0.0632161099532385,0.11624268630938882,0.11213849735898052,Coronaviridae
1815,0.050196847186935956,0.013678442157270376,0.15795735464452526,0.2557870603366325,0.2557870603366326,0.15795735464452537,0.0871288319660005,0.13219500199321632,0.16424782037412478,0.1310972531849859,0.11679762354947834,0.11679762354947834,0.12192113833289425,0.09318033417734563,0.11340357587541627,0.1090624359483629,0.11073388952897671,0.1091106904524524,Coronaviridae
1816,0.04964559527732881,0.01313041602995807,0.15660978111201235,0.2557355785895586,0.25573557858955875,0.1566097811120124,0.0936746109943172,0.13135351979578935,0.13722019552351244,0.10952468455084081,0.09822093255446195,0.09822093255446195,0.10252305667943791,0.07835501548705226,0.10548261193690864,0.10951629493219636,0.10951629493219636,0.15455004855286306,Coronaviridae
1817,0.05041550523586874,0.006090241619065462,0.10167731785859052,0.1628063581551953,0.16280635815519542,0.10167731785859069,0.02462886085145041,0.14401769692802624,0.049905024359045376,0.06805101446866546,0.04007400512821678,0.08410599873749287,0.0893898860838119,0.0683177631972387,0.08538147472491042,0.08211303344254556,0.0956290100194852,0.09225262963185513,Coronaviridae
1818,0.05007941290737328,0.013577394740382387,0.1591143443980504,0.2557355785895586,0.25573557858955875,0.1591143443980505,0.09374626214083627,0.13230793449293676,0.11296614540178415,0.1468240640039433,0.08646202176087911,0.10931478179974069,0.09241158953368334,0.10670238787197937,0.10670238787197937,0.10778603869235512,0.14686609994183022,0.14168068790681831,Coronaviridae
1819,0.049922119465104164,0.01359229624490621,0.15670482090656052,0.2557870603366325,0.2557870603366326,0.15670482090656063,0.05723917888022229,0.13169589684560035,0.05809020577025572,0.203857502865529,0.12004797693383872,0.12026344381205872,0.11142349318533416,0.08515732769709093,0.09729898571780389,0.09357433675060214,0.1120402689594494,0.12602718072126848,Coronaviridae
1820,0.04980471588858065,0.013337282409055545,0.15660978111201235,0.2673599230709022,0.2673599230709023,0.1566097811120124,0.09986560398206912,0.1317333896128995,0.09749161541098363,0.16092125234944676,0.09476359966478046,0.11193625412889768,0.11342867188851702,0.08668982012787613,0.12020155809050258,0.1156001883445083,0.11830305139797685,0.16093990495747812,Coronaviridae
1821,0.05015889559930403,0.013538646519133418,0.15660978111201235,0.2673599230709022,0.2673599230709023,0.1566097811120124,0.0926060783634585,0.1321696186527329,0.16493558311030873,0.1316462029692286,0.08020988599936871,0.08020988599936871,0.09435370928351965,0.07211145074699837,0.11077335179512732,0.10653289802972182,0.11536265245287645,0.1443138786379689,Coronaviridae
1822,0.049652829393973696,0.013171013268594656,0.15660978111201235,0.2557355785895586,0.25573557858955875,0.1566097811120124,0.08408937003993411,0.13153456573271582,0.12045214109467375,0.1584672302402233,0.125533298412351,0.125533298412351,0.11532578316946283,0.10402209565229617,0.10402209565229617,0.10481464853672867,0.10481464853672867,0.12919034789924566,Coronaviridae
1823,0.05251183403946835,0.006528682439551764,0.10267750463690745,0.2208181015304468,0.22081810153044693,0.10267750463690756,0.08108734094603628,0.14918088418217712,0.09820453582784157,0.07838365750005875,0.12855282139919755,0.12855282139919755,0.13011950775415213,0.0994460795011492,0.10704289174058142,0.10294524166513062,0.11276648454335787,0.10878503010064634,Coronaviridae
1824,0.04987149133148827,0.013366578965209625,0.15670482090656052,0.2674137448973885,0.2674137448973886,0.15670482090656063,0.1154339337409783,0.13192987448215043,0.17260245877276215,0.13776565306341568,0.10772061326307994,0.10772061326307994,0.1099593662378757,0.08403834340849502,0.1232501616001634,0.11853208993965382,0.12128194341800502,0.12414707014368384,Coronaviridae
1825,0.05022035024350352,0.005827605026512667,0.0979189600553046,0.17443538373770925,0.1744353837377094,0.09791896005530476,0.04655299392549826,0.14388954670912413,0.09861352161700121,0.07871009661765796,0.056331692236695395,0.056331692236695395,0.06312766022407787,0.06679073694568655,0.0721676975290307,0.0694050855851978,0.11198142184977655,0.10802768567248604,Coronaviridae
1826,0.04988680378160265,0.013499880544743714,0.15675235515451835,0.2558128089837371,0.2558128089837372,0.1567523551545183,0.13397771885723048,0.13184067622774587,0.22141358485461538,0.17672510189884796,0.10570035293533853,0.10570035293533853,0.1164790356339373,0.08902111326577848,0.11647589588830679,0.11201714616831975,0.11641411748411822,0.1180117326578819,Coronaviridae
1827,0.04969947543454284,0.013142321847593591,0.1567998989734512,0.2674675883978209,0.2674675883978211,0.15679989897345142,0.078703808146164,0.13167334974630052,0.1742309112615107,0.1390654307270152,0.0843999192620471,0.0843999192620471,0.11116510587834774,0.08495985073828466,0.09545605415968547,0.12254431952219359,0.12254431952219359,0.12187042095122658,Coronaviridae
1828,0.05014444536415291,0.013535807029573549,0.1578620627550314,0.2557355785895586,0.25573557858955875,0.1578620627550314,0.08521584803624788,0.13214396455651245,0.15812133140975423,0.12620728951260568,0.11478570261008073,0.11478570261008073,0.11474854810384663,0.08769855830485525,0.11400801028170006,0.1096437323335204,0.11565012519755465,0.11209394867881442,Coronaviridae
1829,0.05025466079766816,0.006631824209339027,0.10034080269814677,0.18602695297209634,0.1860269529720964,0.10034080269814694,0.13643829184139797,0.1434413022956169,0.1330555745633435,0.10620061993195484,0.06622278368601343,0.06622278368601343,0.08613648754041442,0.06583129721085546,0.08239976806711771,0.1053544896327465,0.1053544896327465,0.1227176618740475,Coronaviridae
1830,0.049917433166212555,0.013344716902326414,0.1568474523662503,0.25586432183290814,0.25586432183290836,0.15684745236625042,0.10751148889946402,0.13184478030200464,0.17652057900956689,0.140892968844676,0.0940027940541191,0.0940027940541191,0.12702665393186827,0.09708231258867824,0.09954585231501985,0.09573519228317008,0.1140891588475183,0.12772675643166764,Coronaviridae
1831,0.05245301226469545,0.0065391308058313224,0.10263543442534373,0.2207958864296892,0.22079588642968925,0.10263543442534395,0.06675891835345509,0.14911199281997511,0.09213815409824187,0.07354166946204037,0.11654489464082705,0.11654489464082705,0.1461302586704376,0.11168257221446579,0.11199333361143554,0.10770617839299235,0.11195821701725425,0.1080053001346674,Coronaviridae
1832,0.04967453096560698,0.013147184216035751,0.15660978111201235,0.2557355785895586,0.25573557858955875,0.1566097811120124,0.0835973206134916,0.1316795807869976,0.11769559688051656,0.15133511400270258,0.11860981854779477,0.11860981854779477,0.11617092440702455,0.08878563394299582,0.10137161121528898,0.12114770472012557,0.12114770472012557,0.12278219560049079,Coronaviridae
1833,0.049842558118042,0.013423626698629787,0.15795735464452526,0.2674137448973885,0.2674137448973886,0.15795735464452532,0.0707122483950486,0.13187700178704775,0.063423110276463,0.1520993165317325,0.1172390605867456,0.1172390605867456,0.1159955075951057,0.08865156861701196,0.12171011916441332,0.13361454254338417,0.13361454254338417,0.13246324913579172,Coronaviridae
1834,0.05222452228444768,0.013027372302537893,0.16402695746388302,0.25568411756157,0.25568411756157017,0.16402695746388307,0.010086243746054364,0.13911340462441235,0.03160955719576776,0.1130774538936655,0.06658925664226492,0.09987764982154639,0.08443370811283639,0.08685976121806255,0.08685976121806255,0.08814791828121749,0.10580074310778122,0.10206522860278934,Coronaviridae
1835,0.04980638868421344,0.013325639963202018,0.15670482090656052,0.2674137448973885,0.2674137448973886,0.15670482090656063,0.12059480205970374,0.1316859315327663,0.17344843564397128,0.13844088420998998,0.1059909719468156,0.1059909719468156,0.11537692371494122,0.08817880521061179,0.1204045235839652,0.11579538422752714,0.11993795244779792,0.14290237564609848,Coronaviridae
1836,0.04974686110823573,0.013160267538359194,0.1578620627550314,0.2557355785895586,0.25573557858955875,0.1578620627550314,0.07901661523062013,0.13196748927225066,0.08404407769891155,0.18279444868192454,0.10764432729010952,0.12708171864039755,0.10743124970734115,0.08964246128057084,0.11023102082117929,0.10601132772955776,0.11284254618732022,0.10885840623063262,Coronaviridae
1837,0.05000253480625183,0.013723095743781055,0.15800501497802144,0.2674406639375433,0.26744066393754345,0.15800501497802144,0.07405646388002217,0.13190292454747532,0.08605090708352515,0.16881839921956968,0.10090472609472136,0.10090472609472136,0.13500332661080175,0.10317862235095175,0.12157523917672948,0.11692128430046551,0.11801305002036265,0.11384635471010092,Coronaviridae
1838,0.05021221278249405,0.013763765368024594,0.15800501497802144,0.2558128089837371,0.2558128089837372,0.15800501497802144,0.08608757398622988,0.1320298448416367,0.12525227349607188,0.14443569798403466,0.10930452819415976,0.10930452819415976,0.11735194530262474,0.0896882495454025,0.11366226612430401,0.10931122341808766,0.11176801001436712,0.11484345060461124,Coronaviridae
1839,0.04982498750655734,0.013258717488786737,0.15819575230462124,0.2559158554324717,0.2559158554324719,0.15819575230462118,0.05692981755516987,0.13211184500544526,0.04888270709050871,0.19612403144671123,0.12443149758382965,0.12443149758382965,0.12397729939569628,0.1005706770004675,0.1005706770004675,0.12553587434928226,0.12553587434928226,0.126203865033265,Coronaviridae
1840,0.05004416502628345,0.013690036485892343,0.15790970390449405,0.2673868312757201,0.26738683127572027,0.157909703904494,0.07897767963149456,0.1320452267480643,0.09081965764221255,0.16799765528466734,0.10013784422917298,0.10013784422917298,0.13391333705188954,0.10234557901869594,0.1248395563685237,0.12006064196090041,0.12465389352948397,0.12951695482763398,Coronaviridae
1841,0.05061252846846176,0.006061520939046577,0.09800221840962159,0.17447051320780044,0.17447051320780055,0.09800221840962148,0.007119853020322683,0.14452816163775462,0.018232885982036814,0.07127319331112038,0.04197148766341142,0.06222234166417682,0.06318172509121983,0.07313254752473945,0.07313254752473945,0.0880764961671635,0.10554335342272332,0.10181692659399652,Coronaviridae
1842,0.05355551763575567,0.008260548024894343,0.13178921095126872,0.31401530406766004,0.3140153040676604,0.131789210951269,0.021511594586751864,0.15108404764997285,0.0733882199990756,0.058576083604028946,0.06249614209387229,0.0902572410776334,0.0763008897569674,0.07429621826316801,0.09126224159214674,0.087768681907192,0.09277529127265675,0.08949966733964898,Coronaviridae
1843,0.04994082950950701,0.013418534936807086,0.15819575230462124,0.2559158554324717,0.2559158554324719,0.15819575230462118,0.044191551942911744,0.13220606219216102,0.03493287959560078,0.13261283156797582,0.13289637805549054,0.13289637805549054,0.1310920063731593,0.10018932835483584,0.10324423386579766,0.11745015852773096,0.11745015852773096,0.1285613099143227,Coronaviridae
1844,0.04993658347993529,0.013462740416283259,0.15670482090656052,0.2557870603366325,0.2557870603366326,0.15670482090656063,0.13941351806391558,0.1320254591360721,0.19945723918303487,0.15920026290270312,0.09958195258694139,0.09958195258694139,0.1395802909473552,0.1066766463378454,0.12186364188031491,0.1298394917817456,0.1298394917817456,0.14063306976199183,Coronaviridae
1845,0.04965444164991023,0.013038193052127084,0.15545228716859577,0.2557870603366325,0.2557870603366326,0.15545228716859583,0.06127333236542021,0.13139054259868965,0.08394094668841304,0.1259873041224629,0.10027937942238867,0.10027937942238867,0.10389373901900822,0.07940258312133254,0.10218831028440524,0.11542364262849836,0.11542364262849836,0.13027888198065857,Coronaviridae
1846,0.049769388693346184,0.013235785693953422,0.15790970390449405,0.2557613168724279,0.2557613168724281,0.157909703904494,0.09082214341780094,0.13170711673697355,0.18030829001732973,0.14391619623268748,0.09177200836616306,0.09177200836616306,0.1345169173400863,0.12500495589190996,0.12500495589190996,0.12752705895820227,0.12752705895820227,0.12746742144057882,Coronaviridae
1847,0.04970509701955039,0.0131249380867135,0.15670482090656052,0.2674137448973885,0.2674137448973886,0.15670482090656063,0.0786668207829531,0.1319331764884305,0.15027562274186804,0.11994510074622401,0.0917162798164173,0.0917162798164173,0.12593404633688676,0.09624726837717242,0.12263082730097583,0.1205015173927729,0.1205015173927729,0.1201360253249274,Coronaviridae
